date,perturbation,model,mean_1m_temp_degC,mean_0_5m_temp_degC
2022-07-12,23,3,19.14147,16.38488
2022-07-12,24,3,19.003208,16.232292
2022-07-12,25,3,19.16152,16.460724
2022-07-12,26,3,18.903269,16.310253
2022-07-12,27,3,19.13969,16.294882
2022-07-12,28,3,19.105259,16.41238
2022-07-12,29,3,19.150187,16.370998
2022-07-12,30,3,18.607782,16.079819
2022-07-12,0,4,19.169054,16.31394
2022-07-12,1,4,18.906424,16.320364
2022-07-12,2,4,19.45279,16.34425
2022-07-12,3,4,19.603823,16.312784
2022-07-12,4,4,19.43982,16.383364
2022-07-12,5,4,18.93246,16.49466
2022-07-12,6,4,19.025263,16.083635
2022-07-12,7,4,18.746988,16.27061
2022-07-12,8,4,19.203815,16.215044
2022-07-12,9,4,19.348606,16.268583
2022-07-12,10,4,18.678745,16.45823
2022-07-12,11,4,19.37718,16.239664
2022-07-12,12,4,19.3955,16.506441
2022-07-12,13,4,19.4616,16.147293
2022-07-12,14,4,19.16458,16.291676
2022-07-12,15,4,19.122677,16.54311
2022-07-12,16,4,19.681017,16.472883
2022-07-12,17,4,18.740631,16.20228
2022-07-12,18,4,19.368774,16.290102
2022-07-12,19,4,18.942553,16.517351
2022-07-12,20,4,19.487425,16.128838
2022-07-12,21,4,19.38881,16.461246
2022-07-12,22,4,19.293222,16.15527
2022-07-12,23,4,19.326702,16.381727
2022-07-12,24,4,19.167175,16.222433
2022-07-12,25,4,19.351599,16.41929
2022-07-12,26,4,19.053995,16.31682
2022-07-12,27,4,19.266138,16.095078
2022-07-12,28,4,19.294611,16.433195
2022-07-12,29,4,19.336649,16.320946
2022-07-12,30,4,18.724318,16.12656
2022-07-12,0,5,19.208866,16.32469
2022-07-12,1,5,18.883415,16.305796
2022-07-12,2,5,19.505167,16.388796
2022-07-12,3,5,19.659822,16.392836
2022-07-12,4,5,19.522049,16.433773
2022-07-12,5,5,18.901594,16.476673
2022-07-12,6,5,18.961712,16.190987
2022-07-12,7,5,18.668724,16.264805
2022-07-12,8,5,19.253576,16.286152
2022-07-12,9,5,19.443415,16.295723
2022-07-12,10,5,18.557474,16.45829
2022-07-12,11,5,19.448547,16.272324
2022-07-12,12,5,19.434162,16.542719
2022-07-12,13,5,19.494974,16.250017
2022-07-12,14,5,19.142672,16.350534
2022-07-12,15,5,19.133522,16.532265
2022-07-12,16,5,19.793444,16.515823
2022-07-12,17,5,18.66022,16.20892
2022-07-12,18,5,19.439295,16.328516
2022-07-12,19,5,18.869667,16.501816
2022-07-12,20,5,19.48137,16.244156
2022-07-12,21,5,19.505257,16.47234
2022-07-12,22,5,19.31804,16.20629
2022-07-12,23,5,19.358784,16.415026
2022-07-12,24,5,19.18985,16.254892
2022-07-12,25,5,19.399776,16.406397
2022-07-12,26,5,19.066467,16.30039
2022-07-12,27,5,19.314404,16.170193
2022-07-12,28,5,19.327415,16.453697
2022-07-12,29,5,19.406883,16.34943
2022-07-12,30,5,18.67533,16.111073
2022-07-12,0,6,18.839294,16.139767
2022-07-12,1,6,18.562794,16.07088
2022-07-12,2,6,19.10745,16.16422
2022-07-12,3,6,19.253254,16.208193
2022-07-12,4,6,19.088444,16.186104
2022-07-12,5,6,18.573956,16.18763
2022-07-12,6,6,18.704664,15.920741
2022-07-12,7,6,18.393295,15.994949
2022-07-12,8,6,18.882038,16.06418
2022-07-12,9,6,19.04142,16.162518
2022-07-12,10,6,18.321653,16.125206
2022-07-12,11,6,19.065067,16.127934
2022-07-12,12,6,19.022852,16.228897
2022-07-12,13,6,19.162579,16.143946
2022-07-12,14,6,18.814213,16.059086
2022-07-12,15,6,18.74948,16.224487
2022-07-12,16,6,19.331203,16.28651
2022-07-12,17,6,18.393194,15.946273
2022-07-12,18,6,19.03686,16.149559
2022-07-12,19,6,18.573778,16.178255
2022-07-12,20,6,19.153162,16.137533
2022-07-12,21,6,19.059721,16.274712
2022-07-12,22,6,18.975714,16.036655
2022-07-12,23,6,18.970692,16.148283
2022-07-12,24,6,18.838917,16.048079
2022-07-12,25,6,18.991879,16.179026
2022-07-12,26,6,18.713785,16.08809
2022-07-12,27,6,19.007462,16.093796
2022-07-12,28,6,18.922682,16.171122
2022-07-12,29,6,18.99582,16.14022
2022-07-12,30,6,18.418547,15.954716
2022-07-12,0,7,19.19193,16.256477
2022-07-12,1,7,18.904293,16.26551
2022-07-12,2,7,19.470795,16.27963
2022-07-12,3,7,19.600513,16.263659
2022-07-12,4,7,19.47831,16.320904
2022-07-12,5,7,18.937447,16.39608
2022-07-12,6,7,19.011076,16.080101
2022-07-12,7,7,18.692522,16.233109
2022-07-12,8,7,19.199974,16.158913
2022-07-12,9,7,19.367968,16.23116
2022-07-12,10,7,18.637861,16.375069
2022-07-12,11,7,19.38441,16.205706
2022-07-12,12,7,19.438704,16.396965
2022-07-12,13,7,19.44689,16.134054
2022-07-12,14,7,19.166798,16.238533
2022-07-12,15,7,19.14009,16.423252
2022-07-12,16,7,19.720125,16.379393
2022-07-12,17,7,18.684505,16.183212
2022-07-12,18,7,19.38351,16.249632
2022-07-12,19,7,18.929123,16.397943
2022-07-12,20,7,19.43766,16.120401
2022-07-12,21,7,19.482967,16.371761
2022-07-12,22,7,19.272947,16.13814
2022-07-12,23,7,19.355457,16.302639
2022-07-12,24,7,19.181087,16.189835
2022-07-12,25,7,19.376678,16.304867
2022-07-12,26,7,19.064852,16.251545
2022-07-12,27,7,19.282763,16.138075
2022-07-12,28,7,19.322472,16.349863
2022-07-12,29,7,19.368013,16.267927
2022-07-12,30,7,18.697186,16.117199
2022-07-12,0,8,18.685883,16.093828
2022-07-12,1,8,18.493578,16.104227
2022-07-12,2,8,18.885574,16.144394
2022-07-12,3,8,18.99185,16.10474
2022-07-12,4,8,18.877094,16.14499
2022-07-12,5,8,18.500267,16.265081
2022-07-12,6,8,18.565302,15.9835205
2022-07-12,7,8,18.377634,16.040066
2022-07-12,8,8,18.701195,16.033539
2022-07-12,9,8,18.819677,16.02731
2022-07-12,10,8,18.313108,16.247185
2022-07-12,11,8,18.851254,16.050282
2022-07-12,12,8,18.839222,16.26805
2022-07-12,13,8,18.914045,16.040619
2022-07-12,14,8,18.666313,16.120102
2022-07-12,15,8,18.641314,16.296074
2022-07-12,16,8,19.052212,16.230324
2022-07-12,17,8,18.38132,15.969622
2022-07-12,18,8,18.831835,16.067532
2022-07-12,19,8,18.507763,16.314363
2022-07-12,20,8,18.928215,15.983629
2022-07-12,21,8,18.851885,16.234324
2022-07-12,22,8,18.781038,15.984073
2022-07-12,23,8,18.791784,16.167353
2022-07-12,24,8,18.694885,16.053158
2022-07-12,25,8,18.811327,16.146683
2022-07-12,26,8,18.613813,16.098486
2022-07-12,27,8,18.766592,15.922173
2022-07-12,28,8,18.758532,16.180254
2022-07-12,29,8,18.810482,16.102303
2022-07-12,30,8,18.380947,15.961428
2022-07-13,0,1,19.153,16.706642
2022-07-13,1,1,19.050993,16.552795
2022-07-13,2,1,19.69616,16.700378
2022-07-13,3,1,19.424297,16.741913
2022-07-13,4,1,19.20301,16.784723
2022-07-13,5,1,19.041592,16.645842
2022-07-13,6,1,19.049816,16.543797
2022-07-13,7,1,19.248646,16.542963
2022-07-13,8,1,19.17252,16.628653
2022-07-13,9,1,19.907772,16.50203
2022-07-13,10,1,18.83923,16.663773
2022-07-13,11,1,19.235035,16.675148
2022-07-13,12,1,19.429045,16.68769
2022-07-13,13,1,19.18726,16.626268
2022-07-13,14,1,19.200314,16.660105
2022-07-13,15,1,19.333384,16.60483
2022-07-13,16,1,19.644745,16.567373
2022-07-13,17,1,18.940172,16.468914
2022-07-13,18,1,19.332718,16.73379
2022-07-13,19,1,18.94274,16.727121
2022-07-13,20,1,19.125038,16.67786
2022-07-13,21,1,19.739641,16.585766
2022-07-13,22,1,19.311193,16.591722
2022-07-13,23,1,19.268772,16.777906
2022-07-13,24,1,19.230442,16.58225
2022-07-13,25,1,19.348,16.831488
2022-07-13,26,1,19.118582,16.68546
2022-07-13,27,1,19.354504,16.578167
2022-07-13,28,1,19.54232,16.7196
2022-07-13,29,1,19.310318,16.608675
2022-07-13,30,1,19.002232,16.520117
2022-07-13,0,2,18.89708,16.225468
2022-07-13,1,2,18.77705,16.115469
2022-07-13,2,2,19.30927,16.298534
2022-07-13,3,2,19.126392,16.312757
2022-07-13,4,2,18.947805,16.308699
2022-07-13,5,2,18.811657,16.214895
2022-07-13,6,2,18.782608,16.14035
2022-07-13,7,2,18.922514,16.153473
2022-07-13,8,2,18.880333,16.172758
2022-07-13,9,2,19.303606,16.058636
2022-07-13,10,2,18.678034,16.278788
2022-07-13,11,2,18.964348,16.23493
2022-07-13,12,2,19.124401,16.284296
2022-07-13,13,2,18.942644,16.227541
2022-07-13,14,2,18.930586,16.235863
2022-07-13,15,2,18.997358,16.18046
2022-07-13,16,2,19.214617,16.180565
2022-07-13,17,2,18.654402,16.094967
2022-07-13,18,2,19.0502,16.27863
2022-07-13,19,2,18.78985,16.34191
2022-07-13,20,2,18.905373,16.287636
2022-07-13,21,2,19.275517,16.16462
2022-07-13,22,2,18.988764,16.186533
2022-07-13,23,2,19.022297,16.324753
2022-07-13,24,2,18.962734,16.204163
2022-07-13,25,2,19.105558,16.365719
2022-07-13,26,2,18.89594,16.260132
2022-07-13,27,2,18.965887,16.110636
2022-07-13,28,2,19.18487,16.27734
2022-07-13,29,2,19.001623,16.197739
2022-07-13,30,2,18.746086,16.108376
2022-07-13,0,3,18.933249,16.459854
2022-07-13,1,3,18.829624,16.280712
2022-07-13,2,3,19.401829,16.623457
2022-07-13,3,3,19.17454,16.608995
2022-07-13,4,3,18.989983,16.548084
2022-07-13,5,3,18.850758,16.341688
2022-07-13,6,3,18.800419,16.232254
2022-07-13,7,3,19.012547,16.281607
2022-07-13,8,3,18.923561,16.385855
2022-07-13,9,3,19.504045,16.437988
2022-07-13,10,3,18.722862,16.327934
2022-07-13,11,3,19.002258,16.483114
2022-07-13,12,3,19.198109,16.541134
2022-07-13,13,3,18.95305,16.460413
2022-07-13,14,3,18.959768,16.380856
2022-07-13,15,3,19.081154,16.381668
2022-07-13,16,3,19.319973,16.48874
2022-07-13,17,3,18.720621,16.111118
2022-07-13,18,3,19.091747,16.559956
2022-07-13,19,3,18.814856,16.425982
2022-07-13,20,3,18.92473,16.518028
2022-07-13,21,3,19.423962,16.54736
2022-07-13,22,3,19.030886,16.38115
2022-07-13,23,3,19.064518,16.557865
2022-07-13,24,3,19.00544,16.402174
2022-07-13,25,3,19.174314,16.697405
2022-07-13,26,3,18.941767,16.46577
2022-07-13,27,3,19.053204,16.396965
2022-07-13,28,3,19.278084,16.568127
2022-07-13,29,3,19.052532,16.42791
2022-07-13,30,3,18.783516,16.221249
2022-07-13,0,4,19.065022,16.625906
2022-07-13,1,4,18.949564,16.436123
2022-07-13,2,4,19.616985,16.65526
2022-07-13,3,4,19.35366,16.736675
2022-07-13,4,4,19.132467,16.752567
2022-07-13,5,4,18.987696,16.571482
2022-07-13,6,4,18.961626,16.437933
2022-07-13,7,4,19.164545,16.422197
2022-07-13,8,4,19.067816,16.542168
2022-07-13,9,4,19.669628,16.294006
2022-07-13,10,4,18.846836,16.619078
2022-07-13,11,4,19.135527,16.623453
2022-07-13,12,4,19.378443,16.675106
2022-07-13,13,4,19.098682,16.592436
2022-07-13,14,4,19.140615,16.601727
2022-07-13,15,4,19.236473,16.508465
2022-07-13,16,4,19.49553,16.494366
2022-07-13,17,4,18.820438,16.319038
2022-07-13,18,4,19.249775,16.687788
2022-07-13,19,4,18.968641,16.732147
2022-07-13,20,4,19.07623,16.696678
2022-07-13,21,4,19.582788,16.469442
2022-07-13,22,4,19.194658,16.507504
2022-07-13,23,4,19.234444,16.769405
2022-07-13,24,4,19.15842,16.54068
2022-07-13,25,4,19.352623,16.875525
2022-07-13,26,4,19.07643,16.651142
2022-07-13,27,4,19.15536,16.404541
2022-07-13,28,4,19.474522,16.672472
2022-07-13,29,4,19.200531,16.54123
2022-07-13,30,4,18.899021,16.384903
2022-07-13,0,5,19.19886,16.55355
2022-07-13,1,5,19.024736,16.368135
2022-07-13,2,5,19.841614,16.59959
2022-07-13,3,5,19.56588,16.642635
2022-07-13,4,5,19.296692,16.663368
2022-07-13,5,5,19.060242,16.503899
2022-07-13,6,5,19.031027,16.380758
2022-07-13,7,5,19.22337,16.39984
2022-07-13,8,5,19.21654,16.490204
2022-07-13,9,5,19.853115,16.31886
2022-07-13,10,5,18.845194,16.545647
2022-07-13,11,5,19.305946,16.53996
2022-07-13,12,5,19.559055,16.59541
2022-07-13,13,5,19.269379,16.505999
2022-07-13,14,5,19.249638,16.527222
2022-07-13,15,5,19.362171,16.451845
2022-07-13,16,5,19.71247,16.436972
2022-07-13,17,5,18.829836,16.28399
2022-07-13,18,5,19.438951,16.612314
2022-07-13,19,5,19.00903,16.627913
2022-07-13,20,5,19.212412,16.567194
2022-07-13,21,5,19.807426,16.452316
2022-07-13,22,5,19.354933,16.443098
2022-07-13,23,5,19.380203,16.672812
2022-07-13,24,5,19.292042,16.460875
2022-07-13,25,5,19.52416,16.752985
2022-07-13,26,5,19.184223,16.562195
2022-07-13,27,5,19.33419,16.37907
2022-07-13,28,5,19.666046,16.610298
2022-07-13,29,5,19.37287,16.470663
2022-07-13,30,5,18.956053,16.343655
2022-07-13,0,6,18.738447,16.321688
2022-07-13,1,6,18.614412,16.12732
2022-07-13,2,6,19.268934,16.383675
2022-07-13,3,6,18.988136,16.386871
2022-07-13,4,6,18.765968,16.368988
2022-07-13,5,6,18.634409,16.20925
2022-07-13,6,6,18.612385,16.1059
2022-07-13,7,6,18.810165,16.1232
2022-07-13,8,6,18.731686,16.231092
2022-07-13,9,6,19.393826,16.295317
2022-07-13,10,6,18.48047,16.198252
2022-07-13,11,6,18.80457,16.324594
2022-07-13,12,6,19.00438,16.322205
2022-07-13,13,6,18.786457,16.317657
2022-07-13,14,6,18.765766,16.226322
2022-07-13,15,6,18.886568,16.205494
2022-07-13,16,6,19.173302,16.28634
2022-07-13,17,6,18.466894,15.998143
2022-07-13,18,6,18.90667,16.373255
2022-07-13,19,6,18.590054,16.289932
2022-07-13,20,6,18.723787,16.336594
2022-07-13,21,6,19.295532,16.326603
2022-07-13,22,6,18.856184,16.227491
2022-07-13,23,6,18.847094,16.357197
2022-07-13,24,6,18.812737,16.228308
2022-07-13,25,6,18.953844,16.438698
2022-07-13,26,6,18.717873,16.282482
2022-07-13,27,6,18.887829,16.252611
2022-07-13,28,6,19.10502,16.344385
2022-07-13,29,6,18.860106,16.249765
2022-07-13,30,6,18.585947,16.11828
2022-07-13,0,7,19.123047,16.53952
2022-07-13,1,7,18.979599,16.388226
2022-07-13,2,7,19.737492,16.542007
2022-07-13,3,7,19.439995,16.610655
2022-07-13,4,7,19.191603,16.643488
2022-07-13,5,7,19.01617,16.49489
2022-07-13,6,7,19.002426,16.38083
2022-07-13,7,7,19.190355,16.374435
2022-07-13,8,7,19.1119,16.448713
2022-07-13,9,7,19.740398,16.29721
2022-07-13,10,7,18.852076,16.517689
2022-07-13,11,7,19.196562,16.537313
2022-07-13,12,7,19.44754,16.561337
2022-07-13,13,7,19.17338,16.50331
2022-07-13,14,7,19.185673,16.506481
2022-07-13,15,7,19.277277,16.436214
2022-07-13,16,7,19.58635,16.43568
2022-07-13,17,7,18.794518,16.311256
2022-07-13,18,7,19.330921,16.585583
2022-07-13,19,7,18.98468,16.594435
2022-07-13,20,7,19.119497,16.561419
2022-07-13,21,7,19.71939,16.42532
2022-07-13,22,7,19.251024,16.440254
2022-07-13,23,7,19.29129,16.634655
2022-07-13,24,7,19.214575,16.46162
2022-07-13,25,7,19.42142,16.693645
2022-07-13,26,7,19.122774,16.547138
2022-07-13,27,7,19.250214,16.401093
2022-07-13,28,7,19.564175,16.562737
2022-07-13,29,7,19.263363,16.475388
2022-07-13,30,7,18.930683,16.356056
2022-07-13,0,8,18.911575,16.204298
2022-07-13,1,8,18.787153,16.099926
2022-07-13,2,8,19.311283,16.223618
2022-07-13,3,8,19.120548,16.273445
2022-07-13,4,8,18.95568,16.284647
2022-07-13,5,8,18.82998,16.199198
2022-07-13,6,8,18.818344,16.111242
2022-07-13,7,8,18.953411,16.067112
2022-07-13,8,8,18.902527,16.14942
2022-07-13,9,8,19.361553,15.899013
2022-07-13,10,8,18.72087,16.249985
2022-07-13,11,8,18.973513,16.209755
2022-07-13,12,8,19.135397,16.225515
2022-07-13,13,8,18.95966,16.215118
2022-07-13,14,8,18.955444,16.204834
2022-07-13,15,8,19.006409,16.13035
2022-07-13,16,8,19.21842,16.076975
2022-07-13,17,8,18.654991,16.03367
2022-07-13,18,8,19.048489,16.240782
2022-07-13,19,8,18.827637,16.3291
2022-07-13,20,8,18.91536,16.276897
2022-07-13,21,8,19.309385,16.067364
2022-07-13,22,8,19.006039,16.12382
2022-07-13,23,8,19.02836,16.31186
2022-07-13,24,8,18.97509,16.166155
2022-07-13,25,8,19.1087,16.371155
2022-07-13,26,8,18.913408,16.24175
2022-07-13,27,8,18.982733,16.02403
2022-07-13,28,8,19.197645,16.216785
2022-07-13,29,8,18.998812,16.142765
2022-07-13,30,8,18.777128,16.080652
